,geolocation_id,geolocation_lat,geolocation_lng,city,state,id,seller_id
33355,4904,-23.67208977101971,-46.739566162646405,SAO PAULO,SP,111401,d4d99b60c4c94cd35acd502cec65dc8d
33467,4937,-23.686979510964274,-46.76072726380634,SAO PAULO,SP,111410,cf6f6bc4df3999b9c6440f124fb2f687
33561,4905,-23.675905499567303,-46.75188111226845,SAO PAULO,SP,111447,3935fe5fe0f82787a9dcb8deb62be09d
33617,5051,-23.52707749624909,-46.696482,SAO PAULO,SP,113468,6c1b6d0c604b776f844125f911eb7377
33891,5048,-23.53047428864907,-46.69443415958799,SAO PAULO,SP,113475,626ab1cd96932367f0eeec2e47046c12
33931,5004,-23.532860441023693,-46.66790717845809,SAO PAULO,SP,113481,4ef4c39cf3c24f326434cf0b2e48046a
33982,5059,-23.533827411881795,-46.71294325200536,SAO PAULO,SP,113492,e70053bf73d1b5863932e53a9fa47496
33997,5083,-23.532002287812357,-46.71904940590918,SAO PAULO,SP,113507,98e164d549402270247f3c96a1a158ef
34179,5043,-23.52601626721261,-46.68975372862293,SAO PAULO,SP,113514,a2deecd5398f5df4987110c80a1972a3
34222,5061,-23.53961683236193,-46.70566371911255,SAO PAULO,SP,113610,ee2fbacc2fc3794e656cc4d933d59ce7
34271,5041,-23.523895623925213,-46.691459916180975,SAO PAULO,SP,113617,d4a5e99e0dd915df64ba55a7fbd583fd
34321,5030,-23.541074779906506,-46.69219306549716,SAO PAULO,SP,113661,4ebdc7e6cd6102a022dadc49156d4ea8
34362,5008,-23.530915571469773,-46.68060941548848,SAO PAULO,SP,113663,bb5bd94c8f59cc050072d2930c869cac
34496,5141,-23.49065997530149,-46.7284764394945,SAO PAULO,SP,118460,0b18d63d0cd1d723567903fd34a07df2
34536,5186,-23.43235638273989,-46.75211054954124,SAO PAULO,SP,118465,ce20a2ec1514c25e16f2b5b39bc818f0
34616,5171,-23.47846082653355,-46.74780027254892,SAO PAULO,SP,118466,35281d148dcf7134bae913c57db4e6da
34795,5126,-23.50126797890817,-46.73964800083672,SAO PAULO,SP,118468,5f1dc28029d2c244352a68107ec2b542
34851,5138,-23.485253731057767,-46.73312974854289,SAO PAULO,SP,118474,f9ec7093df3a7b346b7bcf7864069ca3
35079,5101,-23.50403914126612,-46.7311139948641,SAO PAULO,SP,118481,1d4587203296c8f4ad134dc286fa6db0
35134,5181,-23.45543839716661,-46.74349258148175,SAO PAULO,SP,118486,834f8533b2ecb6598dd004ff3de7203a
35256,5174,-23.481681401610015,-46.74096265652956,SAO PAULO,SP,118534,e46bc031f2c5bae4ccb40bb90712e9b4
35339,5127,-23.49599428336896,-46.74245332431184,SAO PAULO,SP,118560,89ad3263c0931c47f976d7c5778e60f6
35366,5108,-23.50729011019097,-46.75750702914189,SAO PAULO,SP,118567,c3ee2331a724e6fc02c4b698b57a73f3
35422,5125,-23.50739523980033,-46.74054093839796,SAO PAULO,SP,118611,5f2684dab12e59f83bef73ae57724e45
35471,5170,-23.48299439578163,-46.750699765335554,SAO PAULO,SP,118646,c37b2059d4f90d4feead554e5246565e
35517,5104,-23.515534194010005,-46.75651449347912,SAO PAULO,SP,118752,0570350b23eda5444f8d1d9544932058
35543,5268,-23.4354855545329,-46.79097199417163,SAO PAULO,SP,121802,d85efbc8eff2b7adf524e2820569adc8
35599,5201,-23.512398244791992,-46.4077896135092,SAO PAULO,SP,121803,7c5b05cbdb5542049f38d90d7815b97d
35637,5269,-23.432639290870775,-46.79012446488549,SAO PAULO,SP,121882,999f6d9a1c7c81f43be44c6b7d076210
35660,5303,-23.526508568411355,-46.731702782676464,SAO PAULO,SP,123019,ea566164622c6b439516ab18062c42cd
35988,5302,-23.532125805701536,-46.725699251889765,SAO PAULO,SP,123022,5e063e85d44b0f5c3e6ec3131103a57e
36134,5315,-23.53294984347043,-46.7313937327312,SAO PAULO,SP,123024,e3e15e2c0b9700561efac21c6be48066
36191,5353,-23.55911865889549,-46.75165994171618,SAO PAULO,SP,123030,05e107217c7266362fd44b75b2cd4cc4
36244,5311,-23.531055024698496,-46.74460102749712,SAO PAULO,SP,123055,6e13dd869aa7185f601c941423abcc8f
36458,5372,-23.58316603052688,-46.76124388343237,SAO PAULO,SP,123057,05a48cc8859962767935ab9087417fbb
36604,5314,-23.534948702752576,-46.73391596448145,SAO PAULO,SP,123100,f1fdf2d13186575751aa25876536d85c
36666,5319,-23.543369802772908,-46.73227360417187,SAO PAULO,SP,123109,f9bbdd976532d50b7816d285a22bd01e
36800,5373,-23.5839881312828,-46.7600579372728,SAO PAULO,SP,124443,e96498ed8daaa3e9c23f7a62da76591c
36815,5417,-23.56536319233657,-46.68764024978366,SAO PAULO,SP,127073,f35b3c613c4f7b2275f4185d0a3c59ec
36984,5424,-23.571257720785987,-46.69633123175024,SAO PAULO,SP,127076,ff314fa6033cc68ec451c47aee2d6ba4
37263,5462,-23.5577699686364,-46.705380296699154,SAO PAULO,SP,127093,9ed65337433adfbedefd23dd76eaa494
37290,5468,-23.539167062727213,-46.71731556994055,SAO PAULO,SP,127103,1b8b75e227c9a9c100d0c210fb6176ce
37429,5413,-23.55998525783373,-46.67937773146178,SAO PAULO,SP,127124,3442033154be05bac582e173ef54fd12
37520,5455,-23.53689213711117,-46.71311138051819,SAO PAULO,SP,127141,dc8798cbf453b7e0f98745e396cc5616
37547,5588,-23.575745041924048,-46.74085825118136,SAO PAULO,SP,131803,dbd66278cbfe1aa1000f90a217ca4695
37692,5528,-23.593395634841325,-46.757875363396,SAO PAULO,SP,131805,d9e8c084b68fe958861d8f2c21202e6b
37819,5595,-23.58085566165113,-46.742443261595774,SAO PAULO,SP,131809,63bc58679c44e8a998792119fd7ad23e
37882,5594,-23.582604528253924,-46.73785580900351,SAO PAULO,SP,131828,8fff28c4263ddec387f28d237fb42773
37939,5547,-23.59582246486437,-46.77691311261302,SAO PAULO,SP,131834,918717417d88a9f9ae9735567e6c7682
38020,5571,-23.592660045242067,-46.79704030919264,SAO PAULO,SP,131847,432c67955c0acd1fd6b0b5d678766a71
38102,5537,-23.58374909221269,-46.73472062372479,SAO PAULO,SP,131886,96493fab2fbb13a14d0c0e8772eef5c3
38163,5524,-23.595176189566608,-46.74183651471519,SAO PAULO,SP,131890,0a82f5fb06a4fe4ac2cf7cb412ec71b8
38199,5530,-23.577073040798663,-46.7199426382077,SAO PAULO,SP,131934,de23c3b98a88888289c6f5cc1209054a
38222,5522,-23.591530822926867,-46.73618746947312,SAO PAULO,SP,131944,a5ff20ff766e7f50bd5066f33da14413
38237,5503,-23.571084458220376,-46.70899251887011,SAO PAULO,SP,132097,25e6ffe976bd75618accfe16cefcbd0d
38253,5639,-23.60949202553521,-46.73801204440535,SAO PAULO,SP,135527,6e864f5c4669eff3d98140a07cc50202
38340,5676,-23.59906476602805,-46.697072825148574,SAO PAULO,SP,135528,0249d282d911d23cb8b869ab49c99f53
38359,5685,-23.60842233527613,-46.70497567929482,SAO PAULO,SP,135531,28ea411b354f14b1a494be4e79f0ce02
38413,5616,-23.587259951151253,-46.71949672370017,SAO PAULO,SP,135534,5882f40daf39bc2a465e0cb453ddc222
38521,5634,-23.608349214265107,-46.73536441534424,SAO PAULO,SP,135540,f918546be4bec7104d117789ba758b2b
38653,5615,-23.58732199832657,-46.71691465762608,SAO PAULO,SP,135555,446cc09cdbb130904da114e807dbec40
38748,5632,-23.59978147599399,-46.73530029378497,SAO PAULO,SP,135576,0d33a55da925bbf1ff02af5f6059fc7f
38803,5624,-23.59456298473655,-46.72783455314792,SAO PAULO,SP,135679,7963e546f34e098b578f9ad102494601
38854,5782,-23.652801714124177,-46.7682836429379,SAO PAULO,SP,138585,65a7c0788e4d632ccb5e1b594b87f0bb
39169,5741,-23.61182165306711,-46.74705040161001,SAO PAULO,SP,138589,b7e1750c1157341d2abd0251e07c186b
39199,5756,-23.622378899038896,-46.756199559667984,SAO PAULO,SP,138590,deaadd805612bf94faaa9fa702516e11
39325,5734,-23.62615314929649,-46.74691974117254,SAO PAULO,SP,138601,903037660cf848a717166eb7a06d616e
39985,5705,-23.625482259507177,-46.7214808148768,SAO PAULO,SP,138602,c3acdfac4e3e97ff87529454fbc03642
40084,5715,-23.62885516348312,-46.731968359714834,SAO PAULO,SP,138609,baf15155e37ef5492731459bdc05be8a
40143,5767,-23.63133471752179,-46.75945889273972,SAO PAULO,SP,138611,e62b2d6ac10570a035a30bafcf01d263
40230,5763,-23.642000682560305,-46.760385963274885,SAO PAULO,SP,138616,ba89796db68db180bd389de96b2ff3b6
40393,5729,-23.63329280322003,-46.73784151540766,SAO PAULO,SP,138665,aba1721a889e04decc910aa13b768ef4
40483,5713,-23.62510448987245,-46.72835260796926,SAO PAULO,SP,138702,c87abc38c8ed3240861729e1aeadf221
40821,5743,-23.612709195394977,-46.75626773244273,SAO PAULO,SP,138713,4eb61f060e7dcc1d5a80d806c35cc541
40832,5727,-23.625590333054426,-46.73905080544173,SAO PAULO,SP,138725,5d76d80a2f5f39c891b996a1bf4c9853
41003,5786,-23.636521320012687,-46.77320758159732,SAO PAULO,SP,138907,83353a83fd769dfafa4f21a72b15e3e5
41055,5856,-23.652995112960937,-46.78211825214959,SAO PAULO,SP,143622,e4253cef933647000a82ff39c67b7bde
41137,5849,-23.651114842510157,-46.75521082321932,SAO PAULO,SP,143634,6560211a19b47992c3666cc44a7e94c0
41313,5879,-23.68640097530149,-46.79388410713256,SAO PAULO,SP,143636,2d2322d842118867781fc737e96d59a1
41411,6036,-23.559508137402258,-46.77587275540442,OSASCO,SP,148126,08061dc0fc165ed41288cc7acde738ee
41585,6033,-23.562275627243423,-46.77786620774424,OSASCO,SP,148129,3bfad056cf05c00dabe2f895925d83b1
41658,6097,-23.528128203061986,-46.77680754732808,OSASCO,SP,148136,080199a181c46c657dc5aa235411be3b
41684,6040,-23.57022881903173,-46.78203873576096,OSASCO,SP,148139,36890be00bbfc1cdb9a4a38a6af05a69
41783,6016,-23.53366928919733,-46.780298393271465,OSASCO,SP,148140,89c127985a8b130cfa45c1d36764017a
41903,6018,-23.54001991369947,-46.77765642117263,OSASCO,SP,148141,7813ea3ebd9411dc600b4dd01f7a97b9
42362,6080,-23.544421691355613,-46.78839877935824,OSASCO,SP,148176,2d8cfba3fcd3170555941605edaa196a
42488,6060,-23.552456794881493,-46.78012559033992,OSASCO,SP,148178,2528513dd95219a6013d4d05176e391a
42562,6056,-23.565986162357948,-46.78504212655093,OSASCO,SP,148196,55f7a3319d80f7fdf078b8f03e6725fe
42660,6038,-23.563429288970184,-46.776834047629656,OSASCO,SP,148296,217f005bb37ff3aeef5b2ae1788e75ba
42698,6162,-23.55775014393556,-46.80815711799397,OSASCO,SP,150653,6039e27294dc75811c0d8a39069f52c0
42822,6144,-23.56949384569213,-46.8037303756421,OSASCO,SP,150654,d71d863e5ef30d94e440c11be17dcd8f
42885,6186,-23.53386853621104,-46.81391517346643,OSASCO,SP,150655,6879c4d287a8dd06b11f54ea8f78e4da
43001,6150,-23.581716041873264,-46.81487809720846,OSASCO,SP,150657,f0e103c63864d5405b958d984b6e94c9
43223,6192,-23.527419336689768,-46.79951706425642,OSASCO,SP,150659,5206cc4bc2297c833e6061c49bf9c43f
43399,6180,-23.53751282051502,-46.802685846524746,OSASCO,SP,150661,9c7fd21e0aa159b20da593371f08ff7c
43488,6132,-23.56252661032884,-46.79832374505576,OSASCO,SP,150705,3a734b715d333a2588a3d54a0c9b8746
43566,6154,-23.55920378766813,-46.80348418373821,OSASCO,SP,150726,7b7f91e98f8c6def45a1407923304402
43632,6276,-23.474831167458955,-46.771401353473415,OSASCO,SP,153304,695051e2981c8b19e77cafe450d5bdf3
43672,6236,-23.50689076715323,-46.78586646309645,OSASCO,SP,153305,093805f8f2aeb63881444571e1f48f30
43869,6286,-23.507298266732708,-46.77267139333711,OSASCO,SP,153307,a4e634166243bbb3a13fa584463fa468
44043,6268,-23.502832083530578,-46.78519421885273,OSASCO,SP,153326,6187a137b2af59dfdbad8d9f8c373c14
44211,6283,-23.5168573377747,-46.770197196975495,OSASCO,SP,153335,a2b5b6105ea5942300631d2e76f4ffe0
44312,6246,-23.49994008604073,-46.81177024952385,OSASCO,SP,153347,c42fd8e4d47dfb18ce5222f2dd7752f9
44399,6290,-23.5186892031566,-46.77405856691081,OSASCO,SP,153381,9da15f4a4ea758d9eeb49000dbe57e22
44446,6332,-23.545282500000003,-46.828647,CARAPICUIBA,SP,155788,3903c788ded8dc03b5ebab37a2f3e9a1
44554,6365,-23.548007803126943,-46.8485750585056,CARAPICUIBA,SP,155792,f680f85bee2d253556ac91be391d2c82
44770,6330,-23.55971076646229,-46.8303535073357,CARAPICUIBA,SP,155795,a69aa24cec11168e7e39a3fbc727e925
44976,6380,-23.54770711276392,-46.83422886223403,CARAPICUIBA,SP,155798,270d3ef21830ad0ecf3a6c53d08a533a
45033,6317,-23.5259011954249,-46.84502074190641,CARAPICUIBA,SP,155804,f181738b150df1f37cb0bd72e705b193
45166,6341,-23.57241932843741,-46.81653106742156,CARAPICUIBA,SP,155821,4c498c7345e89aebad651544829beca0
45718,6322,-23.527097594125784,-46.831472720216745,CARAPICUIBA,SP,155854,60ad151920c4f6f3ebbe8cfdf6166779
45800,6340,-23.56573882697004,-46.82322005984521,CARAPICUIBA,SP,155887,8c9348f33ae3dada25c99c99ade2af78
45866,6455,-23.50247657869377,-46.85563438418507,BARUERI,SP,159422,a36ac007a4d18f865c8d32c3b2402c2d
46030,6449,-23.5427504782077,-46.86625768361591,BARUERI,SP,159424,70126eecc6aa1274392a1743866e9678
46179,6453,-23.496512330315728,-46.85319907277732,BARUERI,SP,159434,525e75a6fb1454a2325ab1734bcec221
46255,6460,-23.50445927126197,-46.84497058265231,BARUERI,SP,159443,2f9b7ce230a057a98a9f5df5893ee36c
46485,6420,-23.507324736473898,-46.88916151453831,BARUERI,SP,159448,2c3d56f92f360fb89d849b84e8f50eae
46694,6436,-23.53994293192069,-46.88676604933411,BARUERI,SP,159466,f6122bc84774df1b372bdb3bb88ddb9f
46956,6465,-23.507407290616538,-46.84703285302898,BARUERI,SP,159469,05ca864204d09595ae591b93ea9cf93d
47046,6440,-23.5105249691296,-46.86104614786531,BARUERI,SP,159481,8f119a0aee85c0c8fc534629734e94fd
47189,6473,-23.4815270104764,-46.86658899220148,BARUERI,SP,159512,3be5841cdcc46de4ed3f9116f104b2c5
47298,6409,-23.491756697843805,-46.89634269921673,BARUERI,SP,159522,e83e93b71371817b11d78a63ff156aee
47334,6429,-23.491791912543025,-46.94733309700014,BARUERI,SP,159544,7e93a43ef30c4f03f38b393420bc753a
47399,6419,-23.475866148343336,-46.88521871906254,BARUERI,SP,159924,cb162c8eef257253782d245c08d9097c
47436,6501,-23.440368006116845,-46.92494320760001,SANTANA DE PARNAIBA,SP,164398,c522be04e020c1e7b79f3acff36513d5
47518,6544,-23.463669949766263,-46.867870523601965,SANTANA DE PARNAIBA,SP,164405,cbbd5ae8f53de5f5097cd8217b529e24
47645,6513,-23.466737282854947,-46.90460432628395,SANTANA DE PARNAIBA,SP,164409,a21c11ec5c3f03e7cc9f9203bff9e1c6
47687,6519,-23.49413311227142,-46.97080924393411,SANTANA DE PARNAIBA,SP,164416,7238f877570096ae403c51898fa64566
47766,6506,-23.419753962259747,-46.95925190896761,SANTANA DE PARNAIBA,SP,164463,1ca7077d890b907f89be8c954a02686a
47772,6539,-23.467741734270515,-46.87766497864536,SANTANA DE PARNAIBA,SP,164469,0ee4fb99ac55ffbbc98795aa01b7f8fa
48054,6653,-23.547864497191817,-46.92542765190682,ITAPEVI,SP,166834,b4a476fbd28de64b1e347abf9089366a
48157,6663,-23.56337220714669,-46.93710104735605,ITAPEVI,SP,166839,08ad4ac1388e4420ca531c3edfc46198
48369,6694,-23.536045654850117,-46.94279597843593,ITAPEVI,SP,166933,3d290fe363c60a77498c1126fd3fb8d3
48432,6696,-23.52675976321213,-46.94317674153119,ITAPEVI,SP,166964,e883aa812c37a7413226856f4579fe91
48443,6716,-23.60522961818243,-46.90761789965579,COTIA,SP,169364,25cf099de44674fde97473224f9d59ab
48590,6730,-23.659233203083232,-46.99692810611056,VARGEM GRANDE PAULISTA,SP,169367,de0c78824586e9a5f5f04fd84e25df39
49021,6763,-23.60978638462481,-46.75740105595065,TABOAO DA SERRA,SP,169368,0951a6e282947e09cd47969f4ed0b47f
49179,6775,-23.638223126839392,-46.801967395781645,TABOAO DA SERRA,SP,169373,88af55b4a7ca402b27df16f7c7c9b5d2
49302,6700,-23.618364275958324,-46.94004136202083,COTIA,SP,169375,6bb0724edf0b62fb91ac404873a97241
49556,6711,-23.6150603215516,-46.837480828765536,COTIA,SP,169387,ce616e1913288884e7742faac9d981db
49716,6766,-23.62527254443769,-46.77949146270542,TABOAO DA SERRA,SP,169394,1782ce2db72c3dda627d5e7c898104e1
49954,6713,-23.615928708516527,-46.84997839900814,COTIA,SP,169395,d650b663c3b5f6fb392b6326366efa9a
50046,6703,-23.59398471189917,-46.91059123022104,COTIA,SP,169413,d06d019f72a04e5497a0b64190af170c
50180,6717,-23.6051651312828,-46.92504614654623,COTIA,SP,169417,83d7070a0b9a8b4625fa8682b819fabb
50549,6787,-23.62704363918865,-46.79980025520799,TABOAO DA SERRA,SP,169436,c76d418370990614e89e956c7a7567d9
50665,6780,-23.617823004822213,-46.79358236394467,TABOAO DA SERRA,SP,169441,90d4125885ab6c86e8820a722be71974
50715,6715,-23.60931570674486,-46.8753062213065,COTIA,SP,169461,5c853bb56f70f4d14218944bae111d7a
50833,6790,-23.61030541993188,-46.78378189508913,TABOAO DA SERRA,SP,169476,325f3178fb58e2a9778334621eecdbf9
50872,6768,-23.607693000000005,-46.75265774999998,TABOAO DA SERRA,SP,169479,4f0d637c1197fd65405ebd755ac9f86b
50929,6753,-23.60435412545441,-46.75198912308847,TABOAO DA SERRA,SP,169500,80146bc52c4f6af5239b23de2a20262b
51001,6714,-23.600313736455817,-46.87138992616375,COTIA,SP,169564,4450bd8327d471c4a11a83d1445b1b62
51048,6795,-23.615066461567263,-46.79855272938433,TABOAO DA SERRA,SP,169687,4b98b0428fc1932cc2514ef9ce2505e6
51067,6803,-23.64698286895065,-46.8457050644261,EMBU DAS ARTES,SP,174372,4d8809767a5bafe22909c77951fb6b41
51141,6852,-23.711999038621556,-46.85931236190325,ITAPECERICA DA SERRA,SP,174373,b5d034ac251546e25afe9067f05c1539
51423,6807,-23.624897489324187,-46.82130345045877,EMBU DAS ARTES,SP,174386,4eeb99008a0f59d2c7759c59f9a346eb
51539,6871,-23.72033746105922,-46.85362208015704,ITAPECERICA DA SERRA,SP,174387,c9c7905cffc4ef9ff9f113554423e671
51608,6853,-23.68913659838998,-46.85084778934157,ITAPECERICA DA SERRA,SP,174423,3f995f07c49d0d55a99d5c54957f7d81
51677,6900,-23.839597028487333,-46.819291198635824,EMBU GUACU,SP,177382,eb5b6204dde3a6e03b5f1bb8479f055b
51705,7084,-23.453200132516344,-46.484469408993874,GUARULHOS,SP,178020,e250d617a0ad591ba9bd663e584a895d
51891,7082,-23.43435209908248,-46.54289717277396,GUARULHOS,SP,178021,f7315bb81aea4ddca2d39e249a801c98
52046,7023,-23.478156,-46.5416505,GUARULHOS,SP,178024,edc518ba25576a0188a0e8f2c3af186f
52356,7062,-23.464698537884477,-46.54732435567544,GUARULHOS,SP,178025,67e43d802fde8cfd3f9580124f8167d1
52432,7024,-23.471140526227718,-46.545920847769615,GUARULHOS,SP,178027,5275ca25d0358ca73864e0ae41be1320
52477,7074,-23.457428518177625,-46.56396476894224,GUARULHOS,SP,178034,7681ef142fd2c19048da7430856b5588
52541,7031,-23.496488565250488,-46.54671310832206,GUARULHOS,SP,178035,0dd184061fb0eaa7ca37932c68ab91c5
52695,7097,-23.44634995836461,-46.54365549347912,GUARULHOS,SP,178042,beadbee30901a7f61d031b6b686095ad
52861,7091,-23.464392221253405,-46.54273714209829,GUARULHOS,SP,178044,ffc470761de7d0232558ba5e786e57b7
52939,7043,-23.484869015263445,-46.55279727768482,GUARULHOS,SP,178045,61c36f0fc4a47f9532e5512b66668e62
52987,7032,-23.50542926894224,-46.54869177407812,GUARULHOS,SP,178053,fcb5ace8bcc92f75707dc0f01a27d269
53117,7070,-23.45179751457096,-46.55390064723872,GUARULHOS,SP,178062,00720abe85ba0859807595bbf045a33b
53161,7094,-23.45088569608748,-46.54498377407813,GUARULHOS,SP,178065,688756f717c462a206ad854c5027a64a
53210,7077,-23.43410150291419,-46.55347243450285,GUARULHOS,SP,178079,72c5da29406b4234927b81855e7b64f6
53300,7025,-23.483785075768957,-46.54155402025511,GUARULHOS,SP,178080,1771297ac436903d1dd6b0e9279aa505
53468,7093,-23.46034695920133,-46.54093519386578,GUARULHOS,SP,178087,ea6b12bf9ffe2bac34602ec631d97a47
53579,7051,-23.4691433119626,-46.54714331225105,GUARULHOS,SP,178091,6d2f2e3b539480db1e0842b3a4e32e6e
53674,7013,-23.47058431779098,-46.52329754593456,GUARULHOS,SP,178117,5b07547f10dd980738a1a27f685af669
53780,7071,-23.45576545628714,-46.569519172773965,GUARULHOS,SP,178125,ff4ea69c2a729e83e63c7579e4ef8170
53819,7052,-23.46712354010617,-46.554768775463096,GUARULHOS,SP,178171,17adeba047385fb0c67d8e90b4296d21
53921,7056,-23.459393645572977,-46.56533488185765,GUARULHOS,SP,178314,77714512e8d4dda9c234da8e3faf16e4
53962,7133,-23.44007914793122,-46.51144923980033,GUARULHOS,SP,182369,c826c40d7b19f62a09e2d7c5e7295ee2
54041,7112,-23.465304114698757,-46.51148732089968,GUARULHOS,SP,182378,8581055ce74af1daba164fdbd55a40de
54071,7123,-23.44557935276127,-46.53198386081135,GUARULHOS,SP,182382,7fc87cc3e89b3d1d5cabdca32f8485aa
54156,7174,-23.425946339725343,-46.42940633972533,GUARULHOS,SP,182387,c60b801f2d52c7f7f91de00870882a75
54277,7113,-23.461303138496163,-46.518866387039054,GUARULHOS,SP,182391,56e361f411e38dcef17cdc2a3d99628b
54359,7152,-23.40802531933689,-46.47133305879546,GUARULHOS,SP,182392,6b90f847357d8981edd79a1eb1bf0acb
54456,7140,-23.42207596280801,-46.49318406994056,GUARULHOS,SP,182403,ba90964cff9b9e0e6f32b23b82465f7b
54620,7170,-23.4319484074384,-46.44869453427779,GUARULHOS,SP,182404,ed4311e67debd72b8610a5347a743087
54880,7124,-23.42468549125742,-46.53172199125743,GUARULHOS,SP,182413,76623fde66e6b63b59440fd34160512d
55120,7135,-23.422313378296494,-46.520062240348594,GUARULHOS,SP,182416,6edacfd9f9074789dad6d62ba7950b9c
55240,7180,-23.45311768995765,-46.4744416242606,GUARULHOS,SP,182417,bce6a5ecf98e99fd2a8868b15c51f04b
55301,7160,-23.411582298084145,-46.44838156702636,GUARULHOS,SP,182436,e63e8bfa530fb16910dd6956e592bb81
55394,7176,-23.40949927477061,-46.39656594240867,GUARULHOS,SP,182447,45a3d05fb00435e52a28859dd03703b3
55513,7179,-23.397201419095158,-46.41869442783772,GUARULHOS,SP,182464,312ba1d77e9c332ef21f9598b7f64cd7
55617,7192,-23.451856155981304,-46.50616235789715,GUARULHOS,SP,182487,5563732abe64c3036cb97ad924128dd1
55662,7194,-23.444148887039063,-46.50655197737896,GUARULHOS,SP,182493,f46490624488d3ff7ce78613913a7711
55715,7145,-23.40396,-46.48452053274858,GUARULHOS,SP,182508,e1b12447a7563944843191754aeb5562
55813,7122,-23.447025555369624,-46.519970678602334,GUARULHOS,SP,182540,749e7cdabbaf72f16677859e27874ba5
55868,7183,-23.44549010713256,-46.45827561587512,GUARULHOS,SP,182618,7ff588a03c2aeae4fbd23f9ae64b760d
55942,7241,-23.44803925506378,-46.421980491257415,GUARULHOS,SP,187369,1961c3e1272bfeceb05d0b78b5bbfdaf
56348,7242,-23.44020126089216,-46.42148489425242,GUARULHOS,SP,187395,e819bcfade7b5d88a27325eb6cfd62c5
56467,7221,-23.469882726614365,-46.46679213044607,GUARULHOS,SP,187423,94b9108d4b637ba65bb4f1e53cfcf8d8
56494,7400,-23.39888374540156,-46.32526700508771,ARUJA,SP,189363,ac6417315ae5da8f9a38ee11de6f7780
56627,7402,-23.39591131724272,-46.31899827976228,ARUJA,SP,189366,3092c0b297aacfb4bb6e056ebe13b9b8
56705,7600,-23.323581622627877,-46.571516434161296,MAIRIPORA,SP,190441,93b9a99027bd8bd6af682aff18dd19bf
57879,7790,-23.406238298215783,-46.84102497498486,CAJAMAR,SP,191055,c003204e1ab016dfa150abc119207b24
57945,7791,-23.410894778076816,-46.86669107437556,CAJAMAR,SP,191065,bc39d8938f90a3a2b98193723ed59774
57971,7747,-23.390882787090632,-46.71565843233893,CAIEIRAS,SP,191561,40536e7ca18e1bce252828e5876466cc
57983,7859,-23.327466916607417,-46.714120333285926,FRANCO DA ROCHA,SP,192628,6561d6bf844e464b4019442692b40e02
58018,7866,-23.295096434365902,-46.708240939623,FRANCO DA ROCHA,SP,192644,70bf57d811208f8923b41bbd499a67a4
58064,7901,-23.28465952226413,-46.74530930552704,FRANCISCO MORATO,SP,193714,0e44d110fa6a54e121cb2c095a77762f
58084,8080,-23.484915471002324,-46.43150265889548,SAO PAULO,SP,194460,8a43128d7f9a3db592b866e6861a6cce
58247,8030,-23.49997012461769,-46.42365639286743,SAO PAULO,SP,194461,835f0f7810c76831d6c7d24c7a646d4d
58451,8011,-23.496403578683147,-46.44510648389983,SAO PAULO,SP,194462,c9aafcd0621b2207c10e32c649cada4d
58629,8041,-23.515379054872383,-46.43703357172863,SAO PAULO,SP,194465,3d621842b2ed28e2b474132480edac3c
58782,8032,-23.521227914577057,-46.4189486025351,SAO PAULO,SP,194477,3e51f9cbe317bc3a88f2c76583811ee4
58936,8072,-23.48618566157444,-46.46171801285908,SAO PAULO,SP,194494,d101c6da914ae3d53f7bee42283f2fe2
58965,8070,-23.49380812101101,-46.458193850683806,SAO PAULO,SP,194515,c1d1ebb4745cc43cb6f05e9c8a705c9a
59091,8020,-23.50663459838998,-46.442126210658415,SAO PAULO,SP,194552,4e326052e5dbba8adcd512f3450a307e
59154,8021,-23.502803731057767,-46.43356278420567,SAO PAULO,SP,194564,c113b8df1fc375bc3d73d29c1b1144d1
59300,8150,-23.525377438801996,-46.40950968151651,SAO PAULO,SP,197212,062c325cd6a2b87845fab56b4ec2eeae
59439,8140,-23.500094175688144,-46.39903692936692,SAO PAULO,SP,197216,ff69aa92bb6b1bf9b8b7a51c2ed9cf8b
59591,8111,-23.49788624202203,-46.37201669248079,SAO PAULO,SP,197241,edb65fe661681b1c0de8bd47c8655855
59727,8180,-23.48770416180969,-46.41534043450283,SAO PAULO,SP,197253,6fd52c528dcb38be2eea044946b811f8
60057,8290,-23.551013388568272,-46.44848890729416,SAO PAULO,SP,199259,960945e1a9535cbc0cd6ddd35fbe7ae8
60707,8275,-23.57714001165677,-46.48276229003407,SAO PAULO,SP,199261,c70a353f02429c00775a46a75fb787da
61328,8220,-23.536398271613997,-46.45955683703159,SAO PAULO,SP,199264,dd8a29ce82d5c705ba932d81494600a5
61509,8225,-23.524074769667923,-46.45826882323692,SAO PAULO,SP,199270,7b3447b497e55af8c15fc7bd89d7b81a
61635,8226,-23.523529635894477,-46.459776612815325,SAO PAULO,SP,199275,3a4127e1ba7208ea37044c5092aae170
61664,8215,-23.54052887362136,-46.44848419206763,SAO PAULO,SP,199280,9b00ed88b7fdb95d6ff76e27c1b52d16
62066,8260,-23.55860361532686,-46.43116232924525,SAO PAULO,SP,199282,ed4acab38528488b65a9a9c603ff024a
62408,8223,-23.523367358589653,-46.46705568665242,SAO PAULO,SP,199287,80cfd480be3eb6d6267139f5cb793555
62819,8246,-23.53143158840665,-46.439299603381656,SAO PAULO,SP,199295,b9c0ffa92f3ff9a5a3d45ef7213c0842
